hostname,Condor_Version,Condor_Build_ID,cpu_frequency,cpu_model,CpuCacheSize,DetectedCpus,DetectedMemory,Disk,eth_link_speed,glibc_version,has_afs,has_avx,has_scratch365,has_singularity,has_sse4_1,has_sse4_2,has_ssse3,has_vast,HasFileTransfer,HasJICLocalConfig,HasJobDeferral,HasMPI,HasTDP,HasTransferInputRemaps,HasVM,JavaMFlops,JobPreemptions,JobRankPreemptions,KFlops,Mips,OpSysLongName,has_avx2
d12chas122.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1354761028,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.842651,0,0,1722142,26263,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc24.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1872022804,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1154.702759,0,0,1660361,15724,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas264.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1339356516,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1662.383179,0,0,1813421,23353,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy096.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,444941832,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1748.237793,1,0,1667925,25136,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas019.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63908,453316432,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1549.712158,0,0,1461629,20539,Red Hat Enterprise Linux release 8.9 (Ootpa),true
cclws22.cse.nd.edu,8.8.14,550418,unknown,,30720,24,31591,93253352,1000Mb/s,glibc-2.28-225.el8_8.6.x86_64,true,true,false,,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,4008.409912,0,0,2507659,49194,Red Hat Enterprise Linux release 8.8 (Ootpa),true
d12chas224.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355924624,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1864.954712,0,0,1714093,26088,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas072.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,71235,947290628,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1859.13208,0,0,1712860,26360,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas285.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355314136,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.022827,0,0,1692786,26408,Red Hat Enterprise Linux release 8.9 (Ootpa),true
sa-rtx6ka-005.crc.nd.edu,8.8.14,550418,2.30GHz,Intel(R) Xeon(R) Silver 4316 CPU,30720,40,257059,870945895,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2262.538086,0,0,1879300,29426,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas210.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1358289476,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1869.10791,0,0,1750374,20493,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc057.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,422618556,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2502.840332,0,0,4452330,24086,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc252.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,870934096,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3086.757812,0,0,5453813,30650,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas080.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,945785336,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1885.186279,0,0,1699426,26286,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc06.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1877434548,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1147.71167,0,0,1393788,18805,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas202.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1360853436,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1865.413208,0,0,1731582,26326,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-049.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,429069612,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1970.011963,0,0,1873638,30821,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas288.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1820629720,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1886.24292,0,0,1723610,26276,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc180.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,878155640,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3084.977539,0,0,5468195,30574,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc071.crc.nd.edu,8.8.14,550418,unknown,,512,64,515038,421609004,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2531.243652,0,0,4500183,24538,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas217.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1338375028,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1867.535278,0,0,1713999,26088,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy073.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,439542876,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1740.265991,0,0,1652724,25138,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas073.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,946130966,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1865.207031,0,0,1714133,25829,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas121.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1353973444,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1868.012573,0,0,1751975,26539,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas540.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1883561276,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.072876,0,0,1723440,26400,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc-store-003.crc.nd.edu,10.6.0,658549,unknown,,512,64,256888,453968268,40000Mb/s,glibc-2.34-83.el9_3.12.x86_64,true,true,false,true,true,true,true,,"https,dav,davs,http,data,ftp,file,s3,gs",true,true,true,true,true,false,,0,0,5855800,31986,Red Hat Enterprise Linux release 9.3 (Plow),true
d8civy060.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,448721600,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1725.352905,0,0,1673647,25133,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas342.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1351695792,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.867065,0,0,1740669,26051,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy018.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,430273356,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1732.213745,1,0,1665845,25140,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas093.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,942263324,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1859.644165,0,0,1709068,25897,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas236.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1346668084,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1872.569824,0,0,1717178,26393,Red Hat Enterprise Linux release 8.9 (Ootpa),true
ta-a6k-003.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) Silver 4210R CPU,14080,20,191519,938780028,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1586.043701,0,0,1692558,26272,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-009.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63750,912972324,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.373169,0,0,1723230,25577,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc086.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,902694748,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3066.402588,0,0,5462972,29780,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas021.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,943385876,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1879.224365,0,0,1752580,26423,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc129.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,878962316,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3102.585938,0,0,5455171,30617,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy052.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,453221288,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1744.534912,1,0,1676110,25196,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas094.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,942701840,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1872.82312,0,0,1753067,26338,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas225.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1362055568,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1887.477051,0,0,1707057,26396,Red Hat Enterprise Linux release 8.9 (Ootpa),true
cclws17.cse.nd.edu,8.8.14,550418,3.40GHz,Intel(R) Core(TM) i5-3570 CPU,6144,4,31764,343956192,1000Mb/s,glibc-2.28-225.el8.x86_64,true,true,false,,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,1921.59375,0,0,1725040,28071,Red Hat Enterprise Linux release 8.8 (Ootpa),
d8civy109.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,449449644,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.657104,0,0,1655911,25138,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas085.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,944127860,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1855.905884,0,0,1694266,26371,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas057.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,942994400,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.271729,0,0,1753847,26338,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy108.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,27813,427515856,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1739.751099,0,0,1664183,25087,Red Hat Enterprise Linux release 8.9 (Ootpa),
camd02.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2660 0,20480,16,63853,429654532,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1488.950562,5,0,1562192,21403,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas029.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,946318956,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1863.481689,0,0,1713954,26192,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-013.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,410280976,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1969.433228,0,0,1873876,30386,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas346.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1356463124,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1873.553955,0,0,1748082,26332,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy072.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,451740249,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1742.39563,0,0,1679045,25204,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy017.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,442820060,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1728.489746,0,0,1688316,25133,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy143.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,441558264,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1742.523682,0,0,1682123,25121,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas104.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,30720,24,128290,930463416,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1711.477417,0,0,1538798,23196,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas542.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1879954956,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1872.429688,0,0,1741892,25260,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy151.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,453710933,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1733.067993,1,0,1692087,25268,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas097.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,71235,949368880,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1872.020752,0,0,1717743,29236,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc-store-011.crc.nd.edu,10.6.0,658549,unknown,,512,64,256888,405133312,40000Mb/s,glibc-2.34-83.el9_3.12.x86_64,true,true,false,true,true,true,true,,"https,dav,davs,http,data,ftp,file,s3,gs",true,true,true,true,true,false,,0,0,5810115,33570,Red Hat Enterprise Linux release 9.3 (Plow),true
qa-v100-005.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,412103700,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1894.793457,0,0,1832134,30324,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc16.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876020612,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1115.972534,0,0,1685343,16469,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d32cepyc220.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,878048200,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3139.343506,0,0,5415486,30615,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy093.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,445239705,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1729.693359,0,0,1685094,25233,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas081.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,940582624,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.193848,0,0,1742424,26092,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-2080ti-001.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95770,925422728,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1457.958008,0,0,1733276,24945,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-v100-006.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,423695388,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1935.468872,0,0,1824675,30325,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-015.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95775,913466896,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1454.126465,0,0,1784406,24680,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-046.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,405820848,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1962.359009,0,0,1837015,30847,Red Hat Enterprise Linux release 8.9 (Ootpa),true
sa-rtx6ka-004.crc.nd.edu,8.8.14,550418,2.30GHz,Intel(R) Xeon(R) Silver 4316 CPU,30720,40,240929,876612104,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2288.629883,0,0,1885899,29890,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas048.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,940424252,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.655273,0,0,1745081,26319,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas033.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,947441604,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1862.519531,0,0,1742661,24420,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas204.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1361394472,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.77478,0,0,1733302,26121,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy134.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,940364580,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.875244,1,0,1663577,25116,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc070.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,406218368,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2516.234863,0,0,4456550,24344,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy024.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,442375721,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1709.163696,5,0,1688323,17990,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc101.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,878381012,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3101.909424,0,0,5437368,30534,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc083.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,893779004,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3083.197266,0,0,5467892,30681,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-2080ti-005.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,64002,915264144,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1899.314697,4,0,1753568,25596,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc094.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,899215036,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3152.842041,0,0,5451380,30381,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy127.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,453581812,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.896973,1,0,1665568,18040,Red Hat Enterprise Linux release 8.9 (Ootpa),
